year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,O3_target,NO2_target,NO2_satellite_filled,HCHO_satellite_filled
2021.0,7.0,7.0,5.0,161.75,5.48,23.94,19.76,-3.52,0.06,-5.24,3.2851612437626296,29.6,11.23,0.2735363790186125,0.8986111111111111
2021.0,7.0,7.0,6.0,154.43,5.35,24.44,19.21,-4.38,-0.72,-5.23,3.2127050002640063,33.65,10.78,0.2670473773265651,0.8579444444444445
2021.0,7.0,7.0,7.0,154.09,4.75,24.14,19.1,-5.01,-0.8,-4.13,3.6105536723163842,39.58,8.78,0.2370981387478849,0.8560555555555555
2021.0,7.0,7.0,8.0,153.76,4.14,22.39,18.99,-5.64,-0.88,-3.03,4.133671770517754,39.1,10.52,0.20664974619289336,0.8542222222222221
2021.0,7.0,7.0,9.0,153.42,3.54,23.51,18.87,-6.26,-0.97,-1.93,4.823604328258163,37.35,8.07,0.1767005076142132,0.8523333333333333
2021.0,7.0,7.0,10.0,154.63,4.31,24.15,19.51,-5.85,-1.05,-2.19,3.9930931875680007,37.55,9.25,0.21513536379018608,0.8590555555555556
2021.0,7.0,7.0,11.0,155.85,5.08,24.74,20.15,-5.43,-1.13,-2.46,3.414570265581209,42.2,8.2,0.253570219966159,0.8658333333333332
2021.0,7.0,7.0,12.0,157.06,5.85,24.98,20.78,-5.01,-1.2,-2.72,2.988152011202859,33.4,15.35,0.29200507614213195,0.8725555555555555
2021.0,7.0,7.0,13.0,144.81,4.92,26.04,21.02,-4.21,0.67,-2.44,3.2758681273253414,26.18,16.23,0.24558375634517762,0.8045
2021.0,7.0,7.0,14.0,132.55,3.99,26.78,21.26,-3.41,2.54,-2.16,3.6974285997479575,24.4,14.75,0.19916243654822335,0.7363888888888889
2021.0,7.0,7.0,15.0,120.29,3.06,26.52,21.5,-2.61,4.41,-1.89,4.375231712270596,15.95,21.25,0.15274111675126903,0.6682777777777777
2021.0,7.0,7.0,16.0,112.43,2.84,26.41,20.84,-2.45,4.06,-1.45,4.4061251690936585,15.17,19.45,0.14175972927241962,0.6246111111111111
2021.0,7.0,7.0,17.0,104.58,2.62,24.18,20.18,-2.28,3.7,-1.01,4.442631647043601,7.3,24.4,0.13077834179357023,0.581
2021.0,7.0,7.0,18.0,96.72,2.4,23.42,19.52,-2.11,3.35,-0.58,4.485367231638419,8.05,21.2,0.1197969543147208,0.5373333333333333
2021.0,7.0,7.0,19.0,96.53,2.46,23.48,19.54,-0.76,2.45,-0.71,4.367371733039365,7.78,19.58,0.12279187817258881,0.5362777777777777
2021.0,7.0,7.0,20.0,96.33,2.52,23.99,19.55,0.59,1.55,-0.84,4.254553403282218,10.3,18.27,0.12578680203045683,0.5351666666666667
2021.0,7.0,7.0,21.0,96.14,2.59,23.29,19.56,1.94,0.65,-0.98,4.131400650044719,8.75,19.4,0.12928087986463618,0.5341111111111111
2021.0,7.0,7.0,22.0,80.46,7.2,23.2,19.85,1.68,0.16,-0.38,1.2437711864406777,6.4,15.8,0.35939086294416245,0.44699999999999995
2021.0,7.0,7.0,23.0,64.78,11.82,22.3,20.15,1.41,-0.33,0.22,0.6099811676082862,6.25,13.4,0.59,0.35988888888888887
2023.0,4.0,1.0,0.0,66.54,46.77,32.09,6.97,0.49,1.55,0.94,4.214772441143145,0.65,32.97,0.32,1.3487271811658066
2023.0,4.0,1.0,1.0,68.81,45.36,31.23,7.06,0.23,1.43,1.6,4.494042932776822,0.65,34.3,0.3103527902501603,1.3947387636913005
2023.0,4.0,1.0,2.0,71.09,43.96,29.72,7.15,-0.04,1.31,2.26,4.7908164880085105,1.67,30.38,0.30077400042762453,1.4409530404129423
2023.0,4.0,1.0,3.0,73.36,42.55,29.31,7.24,-0.3,1.18,2.93,5.107618640924698,9.15,28.77,0.29112679067778485,1.4869646229384363
2023.0,4.0,1.0,4.0,75.38,37.53,27.55,7.62,-0.2,1.09,3.07,5.950264533431797,15.3,30.73,0.2567799871712636,1.5279088505602416
2023.0,4.0,1.0,5.0,77.4,32.5,30.95,7.99,-0.1,1.0,3.21,7.055313314093687,31.52,20.88,0.22236476373743852,1.5688530781820471
2023.0,4.0,1.0,6.0,79.43,27.48,34.39,8.37,-0.01,0.9,3.35,8.56301173580786,42.38,18.98,0.18801796023091727,1.61
2023.0,4.0,1.0,7.0,75.63,27.61,34.14,8.92,-0.76,1.23,3.65,8.114960287208895,50.17,20.3,0.188907419285867,1.5329762054639304
2023.0,4.0,1.0,8.0,71.84,27.74,33.15,9.46,-1.52,1.56,3.96,7.6721762647181295,57.88,19.73,0.18979687834081674,1.4561551051240087
2023.0,4.0,1.0,9.0,68.05,27.87,32.93,10.01,-2.28,1.88,4.27,7.233522986606536,61.0,19.43,0.19068633739576651,1.3793340047840865
2023.0,4.0,1.0,10.0,66.36,28.98,30.47,10.04,-1.76,2.22,4.01,6.783701057534937,57.35,21.85,0.19828094932649135,1.3450786856351504
2023.0,4.0,1.0,11.0,64.68,30.1,28.66,10.08,-1.25,2.56,3.75,6.365935305036761,53.65,19.35,0.20594398118451998,1.311026060682362
2023.0,4.0,1.0,12.0,62.99,31.22,29.99,10.11,-0.74,2.9,3.49,5.977194865222446,46.38,24.57,0.21360701304254864,1.2767707415334257
2023.0,4.0,1.0,13.0,61.28,32.15,28.68,9.98,-0.84,2.66,3.11,5.646723006397253,33.83,18.5,0.21997006628180454,1.2421100339921944
2023.0,4.0,1.0,14.0,59.56,33.08,29.06,9.84,-0.93,2.42,2.73,5.333937140129773,9.9,47.97,0.2263331195210605,1.2072466322548157
2023.0,4.0,1.0,15.0,57.84,34.01,31.1,9.7,-1.03,2.18,2.35,5.038257469429995,1.05,61.12,0.23269617276031643,1.1723832305174369
2023.0,4.0,1.0,16.0,61.18,29.08,30.06,10.55,-1.32,2.31,2.56,6.232664870000508,0.23,51.88,0.1989651485995296,1.2400830920307189
2023.0,4.0,1.0,17.0,64.51,24.16,32.05,11.39,-1.6,2.44,2.77,7.9102246390856665,0.38,49.05,0.1653025443660466,1.3075802593478534
2023.0,4.0,1.0,18.0,67.85,19.24,33.24,12.24,-1.89,2.57,2.98,10.447286131216757,0.35,47.62,0.13163994013256358,1.3752801208611356
2023.0,4.0,1.0,19.0,66.22,19.1,31.11,11.93,-2.13,2.25,3.0,10.2710422155436,0.25,40.38,0.13068206115031003,1.3422409668890847
2023.0,4.0,1.0,20.0,64.59,18.96,27.89,11.62,-2.37,1.93,3.01,10.092195541622111,0.6,39.88,0.12972418216805645,1.309201812917034
2023.0,4.0,1.0,21.0,62.96,18.82,26.99,11.31,-2.62,1.61,3.03,9.910688024517942,0.53,42.7,0.12876630318580287,1.276162658944983
2023.0,4.0,1.0,22.0,61.46,21.9,26.87,11.26,-2.32,1.7,3.12,8.313944980848133,2.52,43.05,0.14983964079538165,1.2457585295228504
2023.0,4.0,1.0,23.0,59.97,24.98,27.58,11.22,-2.02,1.78,3.21,7.112140374832913,21.1,38.42,0.17091297840496045,1.215557094296865
2021.0,3.0,17.0,0.0,104.89,57.21,34.17,8.37,0.2,0.13,-2.11,1.3948403608653475,1.02,27.38,0.7379968017057569,1.0293877252087302
2021.0,3.0,17.0,1.0,94.11,69.41,34.69,8.06,-0.38,-0.06,-2.61,1.031516304395643,1.2,24.4,0.8953742004264391,0.9235930862750843
2021.0,3.0,17.0,2.0,83.32,81.6,33.53,7.74,-0.95,-0.25,-3.11,0.7768219175689045,1.1,26.9,1.0526226012793176,0.8177003076021679
2021.0,3.0,17.0,3.0,72.53,93.8,26.33,7.43,-1.52,-0.44,-3.61,0.5882706850654973,3.05,28.88,1.21,0.7118075289292517
2021.0,3.0,17.0,4.0,81.43,76.57,32.66,8.36,-0.42,-0.64,-3.07,0.8090738332379631,8.6,25.45,0.9877366737739872,0.7991518968800353
2021.0,3.0,17.0,5.0,90.33,59.33,32.74,9.29,0.69,-0.84,-2.53,1.158297262142559,16.68,26.25,0.7653443496801706,0.8864962648308189
2021.0,3.0,17.0,6.0,99.23,42.1,32.53,10.23,1.79,-1.04,-1.98,1.7931774279051123,31.1,19.23,0.5430810234541578,0.9738406327816026
2021.0,3.0,17.0,7.0,92.91,38.72,32.71,10.22,1.54,-0.48,-2.01,1.825532122707074,41.05,18.5,0.49947974413646057,0.911816317562619
2021.0,3.0,17.0,8.0,86.59,35.34,34.38,10.22,1.29,0.08,-2.03,1.864075774409468,45.73,16.05,0.4558784648187634,0.8497920023436357
2021.0,3.0,17.0,9.0,80.27,31.96,36.12,10.21,1.04,0.63,-2.06,1.9107719632053595,41.5,14.7,0.41227718550106607,0.7877676871246522
2021.0,3.0,17.0,10.0,98.5,24.32,36.21,9.56,1.09,0.45,-2.02,3.081307406217146,42.05,15.07,0.3137228144989339,0.9666764318148529
2021.0,3.0,17.0,11.0,116.73,16.68,32.09,8.91,1.14,0.26,-1.99,5.324131912131817,43.92,17.45,0.2151684434968017,1.1455851765050535
2021.0,3.0,17.0,12.0,134.96,9.03,33.32,8.26,1.18,0.08,-1.95,11.37050326351234,40.95,15.47,0.11648507462686566,1.3244939211952544
2021.0,3.0,17.0,13.0,134.99,8.43,32.22,7.29,1.26,-0.15,-2.23,12.182499174607178,26.43,19.42,0.10874520255863539,1.324788340413066
2021.0,3.0,17.0,14.0,135.02,7.83,35.24,6.33,1.33,-0.37,-2.51,13.118938903494328,12.75,32.53,0.10100533049040512,1.3250827596308776
2021.0,3.0,17.0,15.0,135.06,7.23,35.83,5.37,1.4,-0.59,-2.79,14.211856575969115,4.55,41.08,0.09326545842217485,1.3254753185879597
2021.0,3.0,17.0,16.0,135.55,8.15,35.97,5.67,1.55,-0.51,-2.39,12.65331387245205,0.95,47.35,0.10513326226012794,1.3302841658122164
2021.0,3.0,17.0,17.0,136.04,9.06,35.41,5.96,1.69,-0.43,-1.99,11.423542282197758,1.38,40.95,0.1168720682302772,1.3350930130364729
2021.0,3.0,17.0,18.0,136.54,9.98,34.64,6.26,1.84,-0.34,-1.59,10.408585766574472,1.42,39.75,0.1287398720682303,1.34
2021.0,3.0,17.0,19.0,116.32,18.01,33.51,6.82,0.88,-0.11,-1.9,4.913636765015182,1.5,35.6,0.2323251599147122,1.1415614471949613
2021.0,3.0,17.0,20.0,96.1,26.04,33.83,7.38,-0.09,0.13,-2.2,2.807661686844611,1.4,28.95,0.335910447761194,0.9431228943899225
2021.0,3.0,17.0,21.0,75.88,34.08,32.67,7.94,-1.05,0.36,-2.5,1.6939091112953013,1.07,32.3,0.43962473347547976,0.7446843415848836
2021.0,3.0,17.0,22.0,77.11,29.86,33.18,7.87,-1.45,0.59,-2.84,1.96464129210481,1.08,32.8,0.38518763326226013,0.7567555295151605
2021.0,3.0,17.0,23.0,78.34,25.64,32.49,7.81,-1.84,0.81,-3.17,2.32449124226035,1.48,28.12,0.33075053304904056,0.7688267174454373
2019.0,11.0,1.0,0.0,40.83,21.73,26.07,9.13,1.97,-0.57,2.19,15.248686223382487,2.35,34.8,0.06713765677577241,1.0237610619469026
2019.0,11.0,1.0,1.0,52.08,16.13,25.75,9.49,2.06,-0.53,1.35,26.20290139114916,2.65,27.55,0.04983572958091159,1.3058407079646017
2019.0,11.0,1.0,2.0,63.33,10.52,25.83,9.84,2.14,-0.49,0.51,48.85471931980708,2.83,30.85,0.03250290608748853,1.587920353982301
2019.0,11.0,1.0,3.0,74.58,4.91,25.9,10.2,2.23,-0.45,-0.33,123.26893992861608,3.2,56.35,0.015170082594065465,1.87
2019.0,11.0,1.0,4.0,61.06,10.76,27.3,10.1,2.16,-0.1,-0.1,46.05293388667091,3.15,61.97,0.033244417252982564,1.5310029498525077
2019.0,11.0,1.0,5.0,47.54,16.61,26.38,10.01,2.1,0.26,0.14,23.227492004313834,3.08,76.1,0.05131875191189966,1.1920058997050147
2019.0,11.0,1.0,6.0,34.02,22.46,25.52,9.92,2.03,0.61,0.37,12.292418333157912,8.45,61.08,0.06939308657081678,0.8530088495575222
2019.0,11.0,1.0,7.0,34.53,19.28,26.18,8.71,1.8,0.36,0.83,14.534574526100942,19.83,73.33,0.05956806362802081,0.8657964601769913
2019.0,11.0,1.0,8.0,35.04,16.11,25.74,7.5,1.58,0.11,1.28,17.65148839005125,44.2,67.2,0.04977393698378709,0.8785840707964603
2019.0,11.0,1.0,9.0,35.55,12.93,25.74,6.28,1.35,-0.14,1.74,22.312788790736658,84.25,59.62,0.03994891404099113,0.8913716814159292
2019.0,11.0,1.0,10.0,32.54,16.69,27.44,6.18,1.51,0.14,1.59,15.822459264118642,89.62,57.75,0.05156592230039768,0.8158997050147493
2019.0,11.0,1.0,11.0,29.53,20.45,28.3,6.07,1.67,0.42,1.45,11.718793700345003,52.03,57.25,0.06318293055980422,0.7404277286135694
2019.0,11.0,1.0,12.0,26.52,24.21,27.9,5.96,1.83,0.69,1.31,8.889790054769533,8.57,57.77,0.07479993881921078,0.6649557522123895
2019.0,11.0,1.0,13.0,30.94,20.07,27.33,5.88,2.25,0.09,1.41,12.510818141353534,3.4,46.8,0.062008871214438675,0.7757817109144544
2019.0,11.0,1.0,14.0,35.36,15.93,27.13,5.79,2.67,-0.51,1.51,18.01396252152922,9.12,27.28,0.04921780360966657,0.8866076696165192
2019.0,11.0,1.0,15.0,39.78,11.8,26.39,5.7,3.08,-1.11,1.61,27.358705579572504,18.35,17.38,0.03645763230345672,0.9974336283185842
2019.0,11.0,1.0,16.0,31.39,21.95,25.53,5.95,2.54,-1.43,2.08,11.605652574449696,3.03,25.82,0.06781737534414195,0.7870648967551623
2019.0,11.0,1.0,17.0,23.0,32.11,26.6,6.2,2.0,-1.74,2.55,5.812999756443043,1.65,22.9,0.09920801468338941,0.5766961651917405
2019.0,11.0,1.0,18.0,14.6,42.27,25.25,6.45,1.45,-2.05,3.01,2.8030663784769096,1.5,19.77,0.1305986540226369,0.36607669616519173
2019.0,11.0,1.0,19.0,9.74,82.66,25.84,6.43,0.32,-1.11,2.77,0.9562607496540152,1.6,19.5,0.2553888039155705,0.24421828908554574
2019.0,11.0,1.0,20.0,4.87,123.05,26.23,6.42,-0.82,-0.17,2.53,0.3211885963689593,0.5,19.23,0.3801789538085042,0.12210914454277287
2019.0,11.0,1.0,21.0,0.0,163.45,26.75,6.41,-1.96,0.77,2.29,0.0,1.65,18.0,0.505,0.0
2019.0,11.0,1.0,22.0,7.07,120.32,26.0,6.15,-1.36,1.21,2.67,0.47686381056612065,1.43,14.12,0.3717442643010095,0.17727138643067847
2019.0,11.0,1.0,23.0,14.14,77.2,25.72,5.9,-0.76,1.65,3.05,1.4864314426765706,1.57,11.62,0.23851942490058126,0.35454277286135694
2020.0,8.0,30.0,0.0,99.07,21.61,34.71,18.36,0.11,0.06,-0.73,1.8333487179984693,19.88,17.45,0.19023933975240714,0.34877504964795086
2020.0,8.0,30.0,1.0,99.09,20.34,35.6,18.53,-0.38,-0.03,0.32,1.948213564974509,17.0,15.22,0.17905914718019258,0.3488454594692183
2020.0,8.0,30.0,2.0,99.11,19.07,35.67,18.69,-0.87,-0.11,1.37,2.078377662675202,16.75,15.3,0.167878954607978,0.3489158692904856
2020.0,8.0,30.0,3.0,99.13,17.8,35.09,18.86,-1.35,-0.2,2.42,2.2271157383623983,20.05,13.03,0.1566987620357634,0.348986279111753
2020.0,8.0,30.0,4.0,84.12,23.98,36.36,18.86,-0.81,-0.12,1.44,1.4028387972931649,22.88,13.92,0.21110316368638238,0.2961437082505868
2020.0,8.0,30.0,5.0,69.12,30.17,38.75,18.85,-0.27,-0.04,0.47,0.9161911711351269,26.98,13.22,0.265595598349381,0.2433363423000542
2020.0,8.0,30.0,6.0,54.12,36.35,32.5,18.85,0.27,0.05,-0.51,0.5954030510922549,28.8,11.5,0.32,0.19052897634952157
2020.0,8.0,30.0,7.0,64.06,30.48,26.14,19.02,0.2,0.28,-0.2,0.8404843955903947,29.05,15.57,0.26832462173314997,0.22552265751940784
2020.0,8.0,30.0,8.0,74.0,24.6,29.74,19.19,0.12,0.51,0.12,1.2029686117067888,32.5,15.93,0.21656121045392024,0.26051633868929414
2020.0,8.0,30.0,9.0,83.93,18.73,30.0,19.35,0.05,0.74,0.44,1.791996383372209,21.73,22.7,0.16488583218707015,0.29547481494854666
2020.0,8.0,30.0,10.0,80.02,18.47,31.1,19.35,0.35,0.52,0.43,1.7325641935029195,24.38,20.43,0.16259697386519942,0.2817096948907745
2020.0,8.0,30.0,11.0,76.1,18.22,31.75,19.35,0.65,0.29,0.42,1.6702980235795317,33.48,13.97,0.16039614855570836,0.26790936992236863
2020.0,8.0,30.0,12.0,72.18,17.97,30.09,19.34,0.95,0.07,0.41,1.6062993503193779,25.75,15.43,0.15819532324621732,0.25410904495396286
2020.0,8.0,30.0,13.0,69.02,17.77,32.13,18.56,1.31,0.06,-0.42,1.5532637622382566,22.25,16.73,0.1564346629986245,0.24298429319371725
2020.0,8.0,30.0,14.0,65.86,17.57,33.69,17.77,1.66,0.05,-1.25,1.4990207617933085,16.68,17.88,0.15467400275103163,0.23185954143347173
2020.0,8.0,30.0,15.0,62.7,17.37,32.25,16.99,2.01,0.04,-2.07,1.4435286421671296,18.58,17.27,0.1529133425034388,0.22073478967322624
2020.0,8.0,30.0,16.0,62.16,18.7,30.28,17.41,1.66,0.34,-1.69,1.3293124808721435,18.45,15.65,0.1646217331499312,0.21883372449900704
2020.0,8.0,30.0,17.0,61.62,20.02,32.69,17.83,1.3,0.64,-1.31,1.230878834674082,17.1,12.45,0.17624209078404401,0.21693265932478786
2020.0,8.0,30.0,18.0,61.07,21.35,33.75,18.25,0.95,0.94,-0.93,1.1438991142962,16.3,11.83,0.18795048143053644,0.21499638923993503
2020.0,8.0,30.0,19.0,74.87,22.56,33.05,18.92,0.7,0.39,-0.25,1.3271695867948459,12.65,13.32,0.19860247592847316,0.26357916591442504
2020.0,8.0,30.0,20.0,88.67,23.76,33.95,19.59,0.46,-0.16,0.44,1.4924093293754022,12.1,10.65,0.2091664374140303,0.312161942588915
2020.0,8.0,30.0,21.0,102.46,24.97,33.51,20.26,0.21,-0.71,1.13,1.6409429874253147,18.42,6.9,0.21981843191196695,0.3607095143527712
2020.0,8.0,30.0,22.0,106.62,21.22,32.59,20.38,-0.09,-0.92,1.06,2.0093286733272886,10.03,17.1,0.1868060522696011,0.37535475717638567
2020.0,8.0,30.0,23.0,110.78,17.48,30.96,20.5,-0.38,-1.13,0.99,2.5344143306636155,14.42,11.62,0.15388170563961487,0.39
2024.0,4.0,6.0,0.0,12.11,40.03,19.56,20.5,0.13,0.55,-0.15,0.4463934405513206,11.03,38.8,0.35670297029702974,0.15922986616576662
2024.0,4.0,6.0,1.0,19.34,43.04,17.98,20.28,-0.78,0.6,-0.59,0.6630456930674008,8.12,38.4,0.38352475247524753,0.25429443531345386
2024.0,4.0,6.0,2.0,26.57,46.06,19.32,20.07,-1.69,0.64,-1.04,0.8511907041678788,6.03,51.02,0.41043564356435647,0.3493590044611411
2024.0,4.0,6.0,3.0,33.8,49.07,16.09,19.86,-2.6,0.69,-1.48,1.0163888534404741,31.55,29.38,0.43725742574257426,0.44442357360882834
2024.0,4.0,6.0,4.0,33.22,45.09,15.27,19.4,-3.08,0.32,-2.09,1.0871228998237092,50.83,17.07,0.4017920792079208,0.4367973702747123
2024.0,4.0,6.0,5.0,32.65,41.11,14.6,18.94,-3.56,-0.06,-2.7,1.1719118887997715,66.6,14.45,0.3663267326732673,0.4293026532049777
2024.0,4.0,6.0,6.0,32.08,37.13,16.08,18.49,-4.04,-0.43,-3.31,1.27487810245263,78.12,12.1,0.33086138613861393,0.421807936135243
2024.0,4.0,6.0,7.0,34.21,28.12,13.71,18.24,-4.0,0.84,-2.4,1.7951345643786416,79.77,10.77,0.25057425742574263,0.4498145104484621
2024.0,4.0,6.0,8.0,36.34,19.11,13.79,17.99,-3.96,2.11,-1.5,2.8059729961584856,73.47,10.5,0.1702871287128713,0.47782108476168117
2024.0,4.0,6.0,9.0,38.46,10.1,14.35,17.75,-3.93,3.39,-0.59,5.618846364561322,70.7,15.8,0.09,0.5056961728105189
2024.0,4.0,6.0,10.0,39.84,12.24,14.35,18.2,-2.65,2.96,-0.51,4.802829430538227,74.65,13.0,0.10906930693069307,0.5238412772951397
2024.0,4.0,6.0,11.0,41.21,14.38,14.67,18.65,-1.37,2.53,-0.42,4.228662065140882,77.08,15.6,0.12813861386138617,0.5418548955153792
2024.0,4.0,6.0,12.0,42.59,16.52,16.48,19.1,-0.1,2.1,-0.34,3.804143126177024,71.45,11.88,0.14720792079207923,0.56
2024.0,4.0,6.0,13.0,39.29,17.54,14.54,18.97,0.77,1.26,-0.34,3.3053061452027706,62.73,19.65,0.1562970297029703,0.5166095327541677
2024.0,4.0,6.0,14.0,35.99,18.56,14.28,18.83,1.63,0.42,-0.34,2.861298228947669,36.77,39.45,0.1653861386138614,0.4732190655083353
2024.0,4.0,6.0,15.0,32.69,19.59,11.6,18.7,2.5,-0.41,-0.35,2.462293030713674,30.43,42.75,0.17456435643564358,0.4298285982625029
2024.0,4.0,6.0,16.0,27.15,25.85,13.7,18.94,1.62,-0.53,-0.97,1.549774596489188,37.8,29.52,0.23034653465346536,0.35698520779525705
2024.0,4.0,6.0,17.0,21.61,32.1,12.21,19.17,0.74,-0.64,-1.58,0.9933653011467336,40.98,22.5,0.28603960396039607,0.28414181732801125
2024.0,4.0,6.0,18.0,16.07,38.36,14.85,19.41,-0.13,-0.75,-2.2,0.6181537803538787,36.88,21.55,0.34182178217821785,0.21129842686076544
2024.0,4.0,6.0,19.0,14.22,42.41,16.9,19.1,0.67,-0.88,-1.88,0.49475543668874034,30.5,26.48,0.3779108910891089,0.18697346795022307
2024.0,4.0,6.0,20.0,12.37,46.45,15.18,18.78,1.48,-1.01,-1.56,0.3929553740702726,29.4,27.9,0.41391089108910895,0.16264850903968067
2024.0,4.0,6.0,21.0,10.52,50.5,14.36,18.47,2.28,-1.14,-1.24,0.30738566695364067,11.2,29.3,0.45,0.1383235501291383
2024.0,4.0,6.0,22.0,26.17,40.64,15.98,18.88,2.22,-1.26,-1.05,0.9501874164062435,23.53,30.5,0.3621386138613862,0.34409955388588875
2024.0,4.0,6.0,23.0,41.83,30.79,16.09,19.29,2.16,-1.37,-0.86,2.004644777691497,11.18,29.62,0.2743663366336634,0.5500070439070205
2022.0,3.0,5.0,0.0,69.3,42.57,32.76,4.16,2.61,-1.44,-0.02,1.180210690357527,7.55,16.12,0.31863070996147497,0.37605137017274126
2022.0,3.0,5.0,1.0,69.22,40.26,32.29,4.23,2.15,-1.48,0.21,1.2464870880070842,4.25,17.9,0.30134067143643367,0.3756172560368997
2022.0,3.0,5.0,2.0,69.15,37.95,31.62,4.3,1.69,-1.52,0.44,1.3210229539783882,3.55,19.02,0.28405063291139243,0.3752374061680384
2022.0,3.0,5.0,3.0,69.07,35.64,32.31,4.37,1.22,-1.56,0.67,1.4050174572986844,6.38,19.75,0.26676059438635114,0.3748032920321968
2022.0,3.0,5.0,4.0,74.47,32.36,32.9,4.47,1.47,-1.69,0.36,1.668410063027448,17.4,16.23,0.242210236653825,0.4041059962015013
2022.0,3.0,5.0,5.0,79.87,29.08,32.41,4.56,1.71,-1.81,0.05,1.9912199828408306,28.02,16.95,0.21765987892129882,0.43340870037080587
2022.0,3.0,5.0,6.0,85.26,25.81,32.01,4.66,1.95,-1.94,-0.26,2.3948994458266224,38.88,15.62,0.19318436984039625,0.4626571402731302
2022.0,3.0,5.0,7.0,93.7,26.62,31.54,5.52,1.75,-2.18,-0.04,2.551887352430778,44.48,14.32,0.19924711062190423,0.5084561816044135
2022.0,3.0,5.0,8.0,102.14,27.44,31.94,6.39,1.56,-2.43,0.18,2.698619823127897,48.5,15.57,0.20538470005503578,0.5542552229356968
2022.0,3.0,5.0,9.0,110.57,28.25,31.73,7.26,1.36,-2.68,0.41,2.837584591358667,55.08,13.88,0.21144744083654377,0.6
2022.0,3.0,5.0,10.0,94.49,40.32,33.13,6.69,1.61,-2.14,-0.01,1.699007458075027,54.67,14.42,0.301789763346175,0.5127430586958488
2022.0,3.0,5.0,11.0,78.4,52.39,33.96,6.13,1.87,-1.6,-0.43,1.0849197718575778,51.8,13.68,0.3921320858558062,0.42543185312471743
2022.0,3.0,5.0,12.0,62.31,64.46,34.53,5.56,2.13,-1.06,-0.85,0.7008053519337869,41.95,18.77,0.4824744083654375,0.338120647553586
2022.0,3.0,5.0,13.0,63.34,63.69,34.21,5.6,1.69,-1.14,-0.8,0.7210024988160437,1.35,27.82,0.4767110621904237,0.3437098670525459
2022.0,3.0,5.0,14.0,64.36,62.91,33.01,5.64,1.25,-1.22,-0.74,0.7416966372256621,1.32,36.8,0.4708728673637864,0.34924482228452564
2022.0,3.0,5.0,15.0,65.39,62.13,31.82,5.67,0.81,-1.3,-0.69,0.7630270660197703,1.2,44.65,0.46503467253714914,0.3548340417834856
2022.0,3.0,5.0,16.0,69.83,60.2,31.38,5.8,-0.25,-1.17,-0.52,0.8409603317108785,1.3,45.58,0.45058888277380293,0.37892737632269147
2022.0,3.0,5.0,17.0,74.26,58.27,32.34,5.94,-1.3,-1.04,-0.36,0.9239317394973761,1.25,47.0,0.43614309301045684,0.40296644659491726
2022.0,3.0,5.0,18.0,78.69,56.33,31.82,6.07,-2.36,-0.9,-0.19,1.0127674942664535,1.38,38.38,0.42162245459548703,0.427005516867143
2022.0,3.0,5.0,19.0,72.61,67.69,31.44,6.25,-2.27,-0.46,-0.56,0.7776817052012285,1.3,29.17,0.5066505228398459,0.3940128425431853
2022.0,3.0,5.0,20.0,66.52,79.04,22.98,6.43,-2.19,-0.01,-0.93,0.6101481076979206,1.4,34.05,0.5916037424325812,0.3609659039522474
2022.0,3.0,5.0,21.0,60.43,90.4,23.58,6.61,-2.11,0.44,-1.29,0.4846342725643379,1.25,30.52,0.67663181067694,0.3279189653613096
2022.0,3.0,5.0,22.0,67.5,90.62,26.4,6.7,-0.78,-0.37,-0.98,0.5400197888770567,1.17,28.55,0.6782784810126582,0.3662838021163064
2022.0,3.0,5.0,23.0,74.57,90.85,26.73,6.8,0.56,-1.17,-0.66,0.5950715277519166,1.18,26.6,0.6799999999999999,0.40464863887130326
2021.0,3.0,5.0,0.0,150.69,6.48,31.49,10.77,0.12,1.49,-4.6,36.479192128788846,3.77,65.97,0.04336970755128765,1.5820918943328064
2021.0,3.0,5.0,1.0,144.35,6.75,31.75,11.31,-0.01,1.35,-4.2,33.54662239325133,3.6,61.35,0.045176778699257965,1.5155283359674872
2021.0,3.0,5.0,2.0,138.01,7.02,32.17,11.84,-0.14,1.21,-3.81,30.839634945062862,3.95,58.6,0.04698384984722828,1.4489647776021677
2021.0,3.0,5.0,3.0,131.67,7.29,31.68,12.38,-0.27,1.07,-3.41,28.333165085629084,4.72,63.7,0.0487909209951986,1.382401219236848
2021.0,3.0,5.0,4.0,129.88,9.97,29.88,12.04,0.31,0.27,-3.61,20.435388872498695,18.27,57.83,0.06672777535282992,1.3636080379318132
2021.0,3.0,5.0,5.0,128.1,12.66,31.22,11.7,0.89,-0.54,-3.81,15.872714652043504,52.83,43.35,0.08473155827149716,1.344919846466471
2021.0,3.0,5.0,6.0,126.31,15.35,31.72,11.36,1.47,-1.35,-4.02,12.908183783677313,81.33,37.8,0.1027353411901644,1.326126665161436
2021.0,3.0,5.0,7.0,126.45,15.6,32.39,11.35,1.29,-1.14,-3.81,12.715399807705523,100.05,35.08,0.10440855521606285,1.3275965229171371
2021.0,3.0,5.0,8.0,126.58,15.85,33.44,11.33,1.11,-0.93,-3.61,12.527707638453172,95.02,34.1,0.10608176924196129,1.3289613908331452
2021.0,3.0,5.0,9.0,126.72,16.1,33.8,11.31,0.93,-0.72,-3.4,12.3468187571579,96.42,31.1,0.10775498326785975,1.3304312485888463
